id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,year,month,day,hour
2297,Kristiansand,2026-02-23 14:01:00,4.3,81,Light rain,7.2,1001.0,2026,2,23,14
2298,Kristiansand,2026-02-23 14:53:00,2.3,87,Partly cloudy,7.2,1001.0,2026,2,23,14
2299,Kristiansand,2026-02-23 15:00:00,2.3,87,Partly cloudy,7.9,1001.0,2026,2,23,15
2300,Kristiansand,2026-02-23 15:53:00,1.3,93,Partly cloudy,7.9,1001.0,2026,2,23,15
2301,Kristiansand,2026-02-23 16:01:00,1.3,93,Partly cloudy,7.6,1001.0,2026,2,23,16
2302,Kristiansand,2026-02-23 16:53:00,1.2,93,Overcast,7.6,1002.0,2026,2,23,16
2303,Kristiansand,2026-02-23 16:53:00,1.2,93,Overcast,7.6,1002.0,2026,2,23,16
2304,Kristiansand,2026-02-23 17:53:00,1.1,93,Overcast,9.0,1002.0,2026,2,23,17
2305,Kristiansand,2026-02-23 17:53:00,1.1,93,Overcast,9.0,1002.0,2026,2,23,17
2306,Kristiansand,2026-02-23 18:53:00,0.4,100,Overcast,10.1,1003.0,2026,2,23,18
2307,Kristiansand,2026-02-23 19:00:00,0.4,100,Overcast,7.6,1003.0,2026,2,23,19
2308,Kristiansand,2026-02-23 19:52:00,0.3,100,Fog,7.6,1004.0,2026,2,23,19
2309,Kristiansand,2026-02-23 20:00:00,0.2,100,Fog,4.7,1004.0,2026,2,23,20
2310,Kristiansand,2026-02-23 20:53:00,0.1,100,Fog,4.7,1005.0,2026,2,23,20
2311,Kristiansand,2026-02-23 21:00:00,0.1,100,Fog,4.7,1005.0,2026,2,23,21
2312,Kristiansand,2026-02-23 22:01:00,0.2,100,Fog,6.1,1006.0,2026,2,23,22
2313,Kristiansand,2026-02-23 23:52:00,0.3,100,Mist,5.8,1008.0,2026,2,23,23
2314,Kristiansand,2026-02-24 07:35:00,0.3,93,Light freezing rain,8.3,1015.0,2026,2,24,7
2315,Kristiansand,2026-02-24 07:35:00,0.3,93,Light freezing rain,8.3,1015.0,2026,2,24,7
2316,Kristiansand,2026-02-24 08:53:00,0.0,93,Light freezing rain,7.9,1016.0,2026,2,24,8
2317,Kristiansand,2026-02-24 09:52:00,-1.0,100,Overcast,9.4,1017.0,2026,2,24,9
2318,Kristiansand,2026-02-24 10:53:00,0.4,93,Light snow,9.7,1018.0,2026,2,24,10
2319,Kristiansand,2026-02-24 11:53:00,0.1,86,Partly cloudy,11.2,1018.0,2026,2,24,11
2320,Kristiansand,2026-02-24 12:53:00,1.3,80,Partly cloudy,12.2,1019.0,2026,2,24,12
2321,Kristiansand,2026-02-24 13:53:00,1.1,80,Partly cloudy,11.9,1019.0,2026,2,24,13
2322,Kristiansand,2026-02-24 14:52:00,1.3,80,Partly cloudy,13.3,1020.0,2026,2,24,14
2323,Kristiansand,2026-02-24 15:53:00,1.1,75,Overcast,14.4,1020.0,2026,2,24,15
2324,Kristiansand,2026-02-24 16:52:00,1.2,69,Cloudy,13.7,1021.0,2026,2,24,16
2325,Kristiansand,2026-02-24 17:52:00,0.4,74,Partly cloudy,14.8,1021.0,2026,2,24,17
2326,Kristiansand,2026-02-24 18:53:00,0.1,69,Overcast,16.9,1021.0,2026,2,24,18
2327,Kristiansand,2026-02-24 19:52:00,0.3,69,Partly cloudy,18.4,1021.0,2026,2,24,19
2328,Kristiansand,2026-02-24 20:52:00,0.0,69,Partly cloudy,19.1,1022.0,2026,2,24,20
2329,Kristiansand,2026-02-24 21:53:00,0.4,69,Partly cloudy,19.8,1022.0,2026,2,24,21
2330,Kristiansand,2026-02-25 06:03:00,0.1,93,Moderate rain,20.9,1020.0,2026,2,25,6
2331,Kristiansand,2026-02-25 06:53:00,0.4,93,Light rain,20.9,1019.0,2026,2,25,6
2332,Kristiansand,2026-02-25 12:14:00,1.3,93,Light drizzle,11.5,1017.0,2026,2,25,12
2333,Kristiansand,2026-02-25 12:53:00,1.2,93,Light drizzle,11.5,1017.0,2026,2,25,12
2334,Kristiansand,2026-02-25 13:53:00,1.2,93,Light drizzle,9.4,1016.0,2026,2,25,13
2335,Kristiansand,2026-02-25 14:52:00,1.1,93,Light drizzle,6.5,1016.0,2026,2,25,14
2336,Kristiansand,2026-02-25 15:52:00,1.1,93,Light drizzle,3.6,1016.0,2026,2,25,15
2337,Kristiansand,2026-02-25 16:53:00,1.4,100,Light rain,3.6,1015.0,2026,2,25,16
2338,Kristiansand,2026-02-25 17:53:00,1.3,100,Light snow,3.6,1014.0,2026,2,25,17
2339,Kristiansand,2026-02-25 18:53:00,1.0,93,Light drizzle,3.6,1014.0,2026,2,25,18
2340,Kristiansand,2026-02-25 19:53:00,1.0,100,Light rain,3.6,1014.0,2026,2,25,19
2341,Kristiansand,2026-02-25 20:52:00,1.1,100,Light drizzle,4.3,1013.0,2026,2,25,20
2342,Kristiansand,2026-02-25 21:23:00,1.1,100,Light drizzle,5.4,1013.0,2026,2,25,21
2343,Kristiansand,2026-02-26 04:59:00,1.0,93,Heavy rain,8.3,1009.0,2026,2,26,4
2344,Kristiansand,2026-02-26 05:53:00,1.2,93,Fog,12.6,1009.0,2026,2,26,5
2345,Kristiansand,2026-02-26 05:58:00,1.2,93,Fog,12.6,1009.0,2026,2,26,5
2346,Kristiansand,2026-02-26 06:53:00,1.3,93,Fog,16.9,1008.0,2026,2,26,6
2347,Kristiansand,2026-02-26 06:58:00,1.3,93,Fog,16.9,1008.0,2026,2,26,6
2348,Kristiansand,2026-02-26 07:53:00,1.3,93,Light drizzle,20.5,1006.0,2026,2,26,7
2349,Kristiansand,2026-02-26 07:58:00,1.3,93,Light drizzle,20.5,1006.0,2026,2,26,7
2350,Kristiansand,2026-02-26 08:52:00,2.1,100,Patchy rain possible,17.3,1006.0,2026,2,26,8
2351,Kristiansand,2026-02-26 08:58:00,2.1,100,Patchy rain possible,17.3,1006.0,2026,2,26,8
2352,Kristiansand,2026-02-26 09:53:00,3.1,100,Light drizzle,19.4,1005.0,2026,2,26,9
2353,Kristiansand,2026-02-26 09:53:00,3.1,100,Light drizzle,19.4,1005.0,2026,2,26,9
2354,Kristiansand,2026-02-26 10:53:00,4.2,100,Light drizzle,20.2,1005.0,2026,2,26,10
2355,Kristiansand,2026-02-26 10:53:00,4.2,100,Light drizzle,20.2,1005.0,2026,2,26,10
2356,Kristiansand,2026-02-26 11:53:00,4.1,100,Light drizzle,18.4,1005.0,2026,2,26,11
2357,Kristiansand,2026-02-26 11:53:00,4.1,100,Light drizzle,18.4,1005.0,2026,2,26,11
2358,Kristiansand,2026-02-26 12:53:00,5.1,100,Light rain,15.1,1006.0,2026,2,26,12
2359,Kristiansand,2026-02-26 12:53:00,5.1,100,Light rain,15.1,1006.0,2026,2,26,12
2360,Kristiansand,2026-02-26 13:53:00,5.0,100,Fog,16.6,1006.0,2026,2,26,13
2361,Kristiansand,2026-02-26 13:53:00,5.0,100,Fog,16.6,1006.0,2026,2,26,13
2362,Kristiansand,2026-02-26 14:53:00,5.4,100,Fog,18.4,1006.0,2026,2,26,14
2363,Kristiansand,2026-02-26 14:58:00,5.4,100,Fog,18.4,1006.0,2026,2,26,14
2364,Kristiansand,2026-02-26 15:53:00,5.2,100,Mist,20.2,1006.0,2026,2,26,15
2365,Kristiansand,2026-02-26 15:58:00,5.2,100,Mist,20.2,1006.0,2026,2,26,15
2366,Kristiansand,2026-02-26 16:53:00,4.0,93,Fog,17.6,1006.0,2026,2,26,16
2367,Kristiansand,2026-02-26 16:58:00,4.0,93,Fog,17.6,1006.0,2026,2,26,16
2368,Kristiansand,2026-02-26 17:53:00,4.1,100,Fog,20.5,1006.0,2026,2,26,17
2369,Kristiansand,2026-02-26 17:53:00,4.1,100,Fog,20.5,1006.0,2026,2,26,17
2370,Kristiansand,2026-02-26 18:53:00,4.2,100,Light rain,19.8,1005.0,2026,2,26,18
2371,Kristiansand,2026-02-26 18:58:00,4.2,100,Light rain,19.8,1005.0,2026,2,26,18
2372,Kristiansand,2026-02-26 19:53:00,4.3,100,Light drizzle,24.8,1005.0,2026,2,26,19
2373,Kristiansand,2026-02-26 19:59:00,4.3,100,Light drizzle,24.8,1005.0,2026,2,26,19
2374,Kristiansand,2026-02-26 20:52:00,4.3,93,Light rain,25.9,1005.0,2026,2,26,20
2375,Kristiansand,2026-02-26 21:53:00,4.1,100,Light drizzle,25.6,1005.0,2026,2,26,21
2376,Kristiansand,2026-02-27 05:42:00,4.4,100,Moderate rain,13.3,1004.0,2026,2,27,5
2377,Kristiansand,2026-02-27 05:53:00,4.1,100,Fog,13.3,1004.0,2026,2,27,5
2378,Kristiansand,2026-02-27 06:53:00,3.1,100,Fog,9.4,1004.0,2026,2,27,6
2379,Kristiansand,2026-02-27 07:52:00,4.3,93,Fog,10.8,1004.0,2026,2,27,7
2380,Kristiansand,2026-02-27 08:52:00,3.3,93,Fog,11.2,1005.0,2026,2,27,8
2381,Kristiansand,2026-02-27 09:52:00,3.0,100,Fog,9.4,1005.0,2026,2,27,9
2382,Kristiansand,2026-02-27 10:52:00,4.1,93,Fog,8.3,1006.0,2026,2,27,10
2383,Kristiansand,2026-02-27 11:53:00,3.1,100,Partly cloudy,8.3,1006.0,2026,2,27,11
2384,Kristiansand,2026-02-27 12:53:00,5.1,93,Partly cloudy,9.0,1007.0,2026,2,27,12
2385,Kristiansand,2026-02-27 13:53:00,6.0,87,Partly cloudy,6.8,1007.0,2026,2,27,13
2386,Kristiansand,2026-02-27 14:52:00,5.3,93,Partly cloudy,6.5,1007.0,2026,2,27,14
2387,Kristiansand,2026-02-27 15:53:00,5.0,87,Partly cloudy,14.0,1008.0,2026,2,27,15
2388,Kristiansand,2026-02-27 16:53:00,5.1,87,Partly Cloudy,13.7,1008.0,2026,2,27,16
2389,Kristiansand,2026-02-27 17:53:00,4.1,93,Partly Cloudy,10.4,1009.0,2026,2,27,17
2390,Kristiansand,2026-02-27 18:53:00,4.3,93,Mist,7.2,1010.0,2026,2,27,18
2391,Kristiansand,2026-02-27 19:53:00,1.1,100,Mist,6.5,1010.0,2026,2,27,19
2392,Kristiansand,2026-02-27 20:53:00,1.2,93,Mist,6.1,1010.0,2026,2,27,20
2393,Kristiansand,2026-02-27 21:52:00,-0.9,100,Freezing fog,6.5,1011.0,2026,2,27,21
2394,Kristiansand,2026-02-28 07:35:00,0.1,100,Light freezing rain,7.2,1012.0,2026,2,28,7
2395,Kristiansand,2026-02-28 07:53:00,0.1,100,Light freezing rain,7.2,1012.0,2026,2,28,7
2396,Kristiansand,2026-02-28 08:53:00,1.3,93,Patchy rain nearby,8.3,1014.0,2026,2,28,8
2397,Kristiansand,2026-02-28 10:51:00,2.2,87,Light rain,8.6,1013.0,2026,2,28,10
2398,Kristiansand,2026-02-28 10:51:00,2.2,87,Light rain,8.6,1013.0,2026,2,28,10
2399,Kristiansand,2026-02-28 11:53:00,3.3,81,Light rain,7.9,1012.0,2026,2,28,11
2400,Kristiansand,2026-02-28 13:00:00,4.2,75,Overcast,9.4,1012.0,2026,2,28,13
2401,Kristiansand,2026-02-28 15:47:00,4.0,70,Light rain,19.4,1011.0,2026,2,28,15
2402,Kristiansand,2026-02-28 15:52:00,4.0,70,Light rain,19.4,1011.0,2026,2,28,15
2403,Kristiansand,2026-02-28 16:53:00,2.3,87,Light sleet,23.4,1011.0,2026,2,28,16
2404,Kristiansand,2026-02-28 17:53:00,2.2,87,Light sleet,24.1,1011.0,2026,2,28,17
2405,Kristiansand,2026-02-28 18:53:00,2.2,87,Light rain,24.1,1011.0,2026,2,28,18
2406,Kristiansand,2026-02-28 19:52:00,2.2,87,Light rain,25.2,1010.0,2026,2,28,19
2407,Kristiansand,2026-02-28 20:53:00,2.4,87,Partly cloudy,24.5,1009.0,2026,2,28,20
2408,Kristiansand,2026-02-28 21:52:00,2.4,87,Light rain,23.0,1009.0,2026,2,28,21
2409,Kristiansand,2026-02-28 22:53:00,2.1,87,Light rain,23.0,1008.0,2026,2,28,22
2410,Kristiansand,2026-02-28 23:53:00,2.4,93,Light rain,22.7,1008.0,2026,2,28,23
2411,Kristiansand,2026-03-01 00:52:00,1.0,93,Light rain,18.0,1008.0,2026,3,1,0
2412,Kristiansand,2026-03-01 01:53:00,1.3,93,Light rain,18.0,1008.0,2026,3,1,1
2413,Kristiansand,2026-03-01 02:53:00,2.4,93,Light rain,13.7,1008.0,2026,3,1,2
2414,Kristiansand,2026-03-01 03:53:00,2.2,93,Light rain,8.3,1009.0,2026,3,1,3
2415,Kristiansand,2026-03-01 04:52:00,1.1,93,Overcast,8.3,1009.0,2026,3,1,4
2416,Kristiansand,2026-03-01 05:53:00,1.1,100,Overcast,10.8,1010.0,2026,3,1,5
2417,Kristiansand,2026-03-01 06:52:00,1.4,93,Partly cloudy,9.4,1010.0,2026,3,1,6
2418,Kristiansand,2026-03-01 07:52:00,2.3,87,Fog,11.9,1010.0,2026,3,1,7
2419,Kristiansand,2026-03-01 08:53:00,2.4,80,Partly Cloudy,19.4,1011.0,2026,3,1,8
2420,Kristiansand,2026-03-01 09:53:00,3.1,75,Sunny,20.5,1012.0,2026,3,1,9
2421,Kristiansand,2026-03-01 10:53:00,4.2,75,Sunny,21.6,1013.0,2026,3,1,10
2422,Kristiansand,2026-03-01 11:53:00,5.4,70,Sunny,21.6,1014.0,2026,3,1,11
2423,Kristiansand,2026-03-01 12:53:00,5.3,70,Partly cloudy,20.5,1014.0,2026,3,1,12
2424,Kristiansand,2026-03-01 13:43:00,6.4,65,Sunny,18.7,1014.0,2026,3,1,13
2425,Kristiansand,2026-03-01 13:53:00,6.1,65,Sunny,18.7,1014.0,2026,3,1,13
2426,Kristiansand,2026-03-01 14:53:00,7.1,57,Partly cloudy,16.6,1015.0,2026,3,1,14
2427,Kristiansand,2026-03-01 15:53:00,6.1,61,Partly cloudy,16.2,1015.0,2026,3,1,15
2428,Kristiansand,2026-03-01 16:53:00,5.3,75,Partly cloudy,14.8,1015.0,2026,3,1,16
2429,Kristiansand,2026-03-01 17:53:00,3.3,87,Partly Cloudy,11.5,1015.0,2026,3,1,17
2430,Kristiansand,2026-03-01 18:53:00,2.4,93,Overcast,7.2,1015.0,2026,3,1,18
2431,Kristiansand,2026-03-01 19:53:00,2.2,93,Partly cloudy,4.0,1016.0,2026,3,1,19
2432,Kristiansand,2026-03-01 20:52:00,2.2,93,Overcast,3.6,1016.0,2026,3,1,20
2433,Kristiansand,2026-03-01 21:53:00,1.4,100,Light rain,3.6,1016.0,2026,3,1,21
2434,Kristiansand,2026-03-02 11:43:00,2.1,100,Light rain,5.8,1017.0,2026,3,2,11
2435,Kristiansand,2026-03-02 11:52:00,2.4,100,Light rain,5.8,1017.0,2026,3,2,11
2436,Kristiansand,2026-03-02 12:52:00,2.4,100,Light rain,4.7,1018.0,2026,3,2,12
2437,Kristiansand,2026-03-02 13:53:00,3.0,93,Mist,4.0,1018.0,2026,3,2,13
2438,Kristiansand,2026-03-02 14:53:00,3.2,100,Fog,5.0,1017.0,2026,3,2,14
2439,Kristiansand,2026-03-02 15:53:00,3.2,100,Fog,3.6,1017.0,2026,3,2,15
2440,Kristiansand,2026-03-02 16:53:00,3.3,100,Mist,6.1,1017.0,2026,3,2,16
2441,Kristiansand,2026-03-02 17:53:00,3.3,100,Fog,6.1,1017.0,2026,3,2,17
2442,Kristiansand,2026-03-02 18:53:00,3.1,93,Mist,7.2,1017.0,2026,3,2,18
2443,Kristiansand,2026-03-02 19:52:00,2.2,100,Mist,7.6,1018.0,2026,3,2,19
2444,Kristiansand,2026-03-02 20:53:00,2.1,100,Mist,7.9,1018.0,2026,3,2,20
2445,Kristiansand,2026-03-02 21:53:00,1.3,100,Mist,6.1,1018.0,2026,3,2,21
2446,Kristiansand,2026-03-03 12:26:00,7.0,57,Sunny,25.9,1019.0,2026,3,3,12
2447,Kristiansand,2026-03-03 12:53:00,8.0,53,Sunny,25.9,1020.0,2026,3,3,12
2448,Kristiansand,2026-03-03 13:52:00,8.3,53,Partly cloudy,26.6,1020.0,2026,3,3,13
2449,Kristiansand,2026-03-03 14:52:00,7.2,61,Partly cloudy,25.6,1021.0,2026,3,3,14
2450,Kristiansand,2026-03-03 15:53:00,8.2,49,Sunny,24.1,1021.0,2026,3,3,15
2451,Kristiansand,2026-03-03 16:53:00,7.3,57,Partly Cloudy,23.8,1021.0,2026,3,3,16
2452,Kristiansand,2026-03-03 17:52:00,7.2,53,Partly cloudy,22.7,1022.0,2026,3,3,17
2453,Kristiansand,2026-03-03 18:53:00,6.0,61,Sunny,22.0,1022.0,2026,3,3,18
2454,Kristiansand,2026-03-03 19:52:00,5.1,61,Clear,23.4,1023.0,2026,3,3,19
2455,Kristiansand,2026-03-03 20:53:00,4.0,70,Clear,24.1,1023.0,2026,3,3,20
2456,Kristiansand,2026-03-03 21:52:00,4.3,75,Clear,24.1,1023.0,2026,3,3,21
2457,Kristiansand,2026-03-03 22:53:00,5.3,70,Clear,24.1,1024.0,2026,3,3,22
2458,Kristiansand,2026-03-04 06:40:00,2.1,93,Clear,19.1,1025.0,2026,3,4,6
2459,Kristiansand,2026-03-04 06:40:00,2.1,93,Clear,19.1,1025.0,2026,3,4,6
2460,Kristiansand,2026-03-04 11:55:00,8.1,61,Sunny,19.1,1026.0,2026,3,4,11
2461,Kristiansand,2026-03-04 12:53:00,9.4,53,Sunny,19.4,1026.0,2026,3,4,12
2462,Kristiansand,2026-03-04 13:53:00,10.2,50,Sunny,21.2,1026.0,2026,3,4,13
2463,Kristiansand,2026-03-04 14:53:00,9.3,50,Sunny,22.0,1026.0,2026,3,4,14
2464,Kristiansand,2026-03-04 15:53:00,9.1,50,Sunny,22.7,1025.0,2026,3,4,15
2465,Kristiansand,2026-03-04 16:52:00,9.3,43,Sunny,21.2,1025.0,2026,3,4,16
2466,Kristiansand,2026-03-04 17:52:00,8.0,49,Sunny,20.5,1025.0,2026,3,4,17
2467,Kristiansand,2026-03-04 18:52:00,5.2,61,Sunny,20.5,1025.0,2026,3,4,18
2468,Kristiansand,2026-03-04 19:52:00,4.1,65,Clear,19.4,1025.0,2026,3,4,19
2469,Kristiansand,2026-03-04 20:52:00,0.2,80,Clear,16.2,1026.0,2026,3,4,20
2470,Kristiansand,2026-03-04 21:53:00,0.2,86,Clear,15.8,1026.0,2026,3,4,21
2471,Kristiansand,2026-03-05 11:41:00,2.2,75,Partly cloudy,11.2,1024.0,2026,3,5,11
2472,Kristiansand,2026-03-05 11:41:00,2.2,75,Partly cloudy,11.2,1024.0,2026,3,5,11
2473,Kristiansand,2026-03-05 12:52:00,3.3,70,Partly cloudy,11.9,1024.0,2026,3,5,12
2474,Kristiansand,2026-03-05 13:52:00,5.1,61,Partly cloudy,11.9,1024.0,2026,3,5,13
2475,Kristiansand,2026-03-05 14:53:00,5.1,65,Partly cloudy,11.2,1023.0,2026,3,5,14
2476,Kristiansand,2026-03-05 15:52:00,5.2,70,Overcast,9.7,1023.0,2026,3,5,15
2477,Kristiansand,2026-03-05 16:53:00,5.0,70,Sunny,8.6,1022.0,2026,3,5,16
2478,Kristiansand,2026-03-05 17:53:00,4.2,75,Sunny,6.8,1022.0,2026,3,5,17
2479,Kristiansand,2026-03-05 18:53:00,2.4,87,Sunny,5.4,1022.0,2026,3,5,18
2480,Kristiansand,2026-03-05 19:53:00,1.4,86,Clear,3.6,1023.0,2026,3,5,19
2481,Kristiansand,2026-03-05 20:53:00,-0.9,93,Clear,3.6,1022.0,2026,3,5,20
2482,Kristiansand,2026-03-05 21:52:00,-0.9,100,Clear,4.0,1023.0,2026,3,5,21
2483,Kristiansand,2026-03-05 22:53:00,-1.0,93,Clear,4.0,1023.0,2026,3,5,22
2484,Kristiansand,2026-03-06 06:58:00,-1.8,93,Clear,4.0,1022.0,2026,3,6,6
2485,Kristiansand,2026-03-06 11:25:00,5.2,81,Sunny,3.6,1022.0,2026,3,6,11
2486,Kristiansand,2026-03-06 11:53:00,7.1,76,Sunny,3.6,1022.0,2026,3,6,11
2487,Kristiansand,2026-03-06 12:52:00,8.3,71,Sunny,5.0,1023.0,2026,3,6,12
2488,Kristiansand,2026-03-06 13:53:00,7.2,70,Sunny,6.1,1022.0,2026,3,6,13
2489,Kristiansand,2026-03-06 14:53:00,9.3,62,Sunny,6.1,1022.0,2026,3,6,14
2490,Kristiansand,2026-03-06 15:52:00,9.3,62,Sunny,5.0,1022.0,2026,3,6,15
2491,Kristiansand,2026-03-06 16:53:00,7.2,66,Sunny,4.3,1022.0,2026,3,6,16
2492,Kristiansand,2026-03-06 17:53:00,6.1,65,Sunny,4.0,1022.0,2026,3,6,17
2493,Kristiansand,2026-03-06 18:53:00,4.4,75,Sunny,3.6,1022.0,2026,3,6,18
2494,Kristiansand,2026-03-06 19:53:00,2.4,87,Clear,3.6,1023.0,2026,3,6,19
2495,Kristiansand,2026-03-06 20:53:00,1.1,86,Partly Cloudy,4.0,1023.0,2026,3,6,20
2496,Kristiansand,2026-03-06 21:52:00,2.2,87,Partly Cloudy,4.7,1023.0,2026,3,6,21
2497,Kristiansand,2026-03-06 22:53:00,1.3,93,Patchy rain nearby,6.5,1023.0,2026,3,6,22
2498,Kristiansand,2026-03-07 09:53:00,4.3,93,Light rain,13.7,1025.0,2026,3,7,9
2499,Kristiansand,2026-03-07 10:53:00,5.2,87,Partly cloudy,13.7,1025.0,2026,3,7,10
2500,Kristiansand,2026-03-07 11:52:00,6.1,87,Cloudy,15.5,1025.0,2026,3,7,11
2501,Kristiansand,2026-03-07 12:52:00,7.2,81,Partly cloudy,17.6,1026.0,2026,3,7,12
2502,Kristiansand,2026-03-07 18:53:00,5.3,81,Partly cloudy,16.6,1027.0,2026,3,7,18
2503,Kristiansand,2026-03-07 19:52:00,5.2,81,Partly cloudy,15.1,1028.0,2026,3,7,19
2504,Kristiansand,2026-03-07 20:52:00,5.0,81,Partly cloudy,15.5,1028.0,2026,3,7,20
2505,Kristiansand,2026-03-07 21:52:00,5.2,87,Partly cloudy,15.8,1028.0,2026,3,7,21
2506,Kristiansand,2026-03-07 22:52:00,5.3,87,Overcast,15.8,1029.0,2026,3,7,22
2507,Kristiansand,2026-03-07 23:52:00,5.1,87,Overcast,16.2,1028.0,2026,3,7,23
2508,Kristiansand,2026-03-08 01:53:00,5.1,87,Overcast,16.6,1028.0,2026,3,8,1
2509,Kristiansand,2026-03-08 02:53:00,4.3,87,Overcast,17.6,1028.0,2026,3,8,2
2510,Kristiansand,2026-03-08 03:52:00,5.2,87,Overcast,17.6,1028.0,2026,3,8,3
2511,Kristiansand,2026-03-08 04:52:00,5.1,87,Overcast,16.9,1027.0,2026,3,8,4
2512,Kristiansand,2026-03-08 05:53:00,4.0,87,Overcast,16.9,1027.0,2026,3,8,5
2513,Kristiansand,2026-03-08 06:52:00,4.3,87,Partly cloudy,17.3,1027.0,2026,3,8,6
2514,Kristiansand,2026-03-08 07:53:00,4.3,87,Partly cloudy,16.9,1027.0,2026,3,8,7
2515,Kristiansand,2026-03-08 08:53:00,5.3,81,Partly cloudy,18.0,1027.0,2026,3,8,8
2516,Kristiansand,2026-03-08 13:41:00,4.1,93,Partly cloudy,8.3,1026.0,2026,3,8,13
2517,Kristiansand,2026-03-08 13:52:00,4.3,93,Partly cloudy,8.3,1026.0,2026,3,8,13
2518,Kristiansand,2026-03-08 15:52:00,3.1,93,Light drizzle,3.6,1026.0,2026,3,8,15
2519,Kristiansand,2026-03-08 17:53:00,3.1,93,Mist,6.5,1025.0,2026,3,8,17
2520,Kristiansand,2026-03-08 20:53:00,2.4,100,Fog,6.1,1025.0,2026,3,8,20
2521,Kristiansand,2026-03-09 08:16:00,0.0,100,Fog,4.7,1023.0,2026,3,9,8
2522,Kristiansand,2026-03-09 12:28:00,6.2,81,Sunny,5.8,1022.0,2026,3,9,12
2523,Kristiansand,2026-03-09 12:52:00,6.1,81,Sunny,5.8,1022.0,2026,3,9,12
2524,Kristiansand,2026-03-09 13:16:00,6.2,81,Sunny,6.1,1022.0,2026,3,9,13
2525,Kristiansand,2026-03-09 13:52:00,6.2,81,Sunny,6.1,1021.0,2026,3,9,13
2526,Kristiansand,2026-03-09 14:53:00,6.1,81,Fog,7.6,1020.0,2026,3,9,14
2527,Kristiansand,2026-03-09 15:16:00,6.2,81,Fog,8.3,1020.0,2026,3,9,15
2528,Kristiansand,2026-03-09 15:52:00,6.0,81,Partly Cloudy,5.0,1019.0,2026,3,9,15
2529,Kristiansand,2026-03-09 16:16:00,6.1,81,Sunny,5.0,1019.0,2026,3,9,16
2530,Kristiansand,2026-03-09 16:53:00,5.0,81,Partly cloudy,5.0,1019.0,2026,3,9,16
2531,Kristiansand,2026-03-09 17:16:00,5.3,81,Partly cloudy,4.3,1019.0,2026,3,9,17
2532,Kristiansand,2026-03-09 17:53:00,4.4,87,Sunny,4.3,1018.0,2026,3,9,17
2533,Kristiansand,2026-03-09 18:17:00,4.4,87,Sunny,3.6,1018.0,2026,3,9,18
2534,Kristiansand,2026-03-09 18:53:00,2.1,93,Partly cloudy,3.6,1018.0,2026,3,9,18
2535,Kristiansand,2026-03-09 19:16:00,2.4,93,Partly cloudy,3.6,1018.0,2026,3,9,19
2536,Kristiansand,2026-03-09 19:52:00,2.2,93,Partly cloudy,3.6,1018.0,2026,3,9,19
2537,Kristiansand,2026-03-09 20:16:00,1.1,93,Partly cloudy,3.6,1018.0,2026,3,9,20
2538,Kristiansand,2026-03-09 20:53:00,1.3,93,Partly cloudy,3.6,1018.0,2026,3,9,20
2539,Kristiansand,2026-03-09 21:17:00,1.1,93,Partly cloudy,3.6,1018.0,2026,3,9,21
2540,Kristiansand,2026-03-09 21:53:00,2.2,93,Fog,3.6,1017.0,2026,3,9,21
2541,Kristiansand,2026-03-09 22:15:00,2.3,93,Mist,4.3,1017.0,2026,3,9,22
2542,Kristiansand,2026-03-09 22:53:00,2.1,93,Fog,4.3,1017.0,2026,3,9,22
2543,Kristiansand,2026-03-09 23:15:00,2.3,93,Fog,5.0,1017.0,2026,3,9,23
2544,Kristiansand,2026-03-09 23:52:00,2.0,93,Fog,5.0,1016.0,2026,3,9,23
2545,Kristiansand,2026-03-10 00:17:00,2.2,93,Fog,6.1,1016.0,2026,3,10,0
2546,Kristiansand,2026-03-10 07:49:00,1.4,100,Fog,5.8,1013.0,2026,3,10,7
2547,Kristiansand,2026-03-10 07:53:00,1.4,100,Fog,5.8,1013.0,2026,3,10,7
2548,Kristiansand,2026-03-10 08:16:00,1.4,100,Fog,7.9,1013.0,2026,3,10,8
2549,Kristiansand,2026-03-10 08:53:00,1.2,100,Light drizzle,10.8,1013.0,2026,3,10,8
2550,Kristiansand,2026-03-10 09:16:00,1.3,100,Fog,13.7,1013.0,2026,3,10,9
2551,Kristiansand,2026-03-10 09:53:00,1.1,100,Fog,13.7,1013.0,2026,3,10,9
2552,Kristiansand,2026-03-10 10:16:00,1.2,100,Fog,14.0,1013.0,2026,3,10,10
2553,Kristiansand,2026-03-10 10:53:00,1.1,100,Fog,14.0,1013.0,2026,3,10,10
2554,Kristiansand,2026-03-10 11:16:00,2.2,93,Fog,13.7,1013.0,2026,3,10,11
2555,Kristiansand,2026-03-10 11:53:00,2.3,100,Mist,13.7,1012.0,2026,3,10,11
2556,Kristiansand,2026-03-10 12:16:00,2.1,100,Fog,14.4,1012.0,2026,3,10,12
2557,Kristiansand,2026-03-10 12:53:00,2.2,100,Mist,14.4,1012.0,2026,3,10,12
2558,Kristiansand,2026-03-10 13:16:00,2.3,100,Mist,14.0,1012.0,2026,3,10,13
2559,Kristiansand,2026-03-10 13:52:00,2.0,100,Fog,14.0,1012.0,2026,3,10,13
2560,Kristiansand,2026-03-10 14:16:00,2.4,100,Fog,11.9,1012.0,2026,3,10,14
